AudioData_AdaBoostClassifier,AudioData_DecisionTreeClassifier,AudioData_GradientBoostingClassifier,ProcessedMeta_AdaBoostClassifier,ProcessedMeta_BaggingClassifier,ProcessedMeta_DecisionTreeClassifier,ProcessedMeta_SVC,ProcessedMeta_XGBClassifier,TextData_BaggingClassifier,TextData_GradientBoostingClassifier,TextData_RandomForestClassifier,TextData_XGBClassifier,V3Data_AdaBoostClassifier,V3Data_DecisionTreeClassifier,V3Data_GradientBoostingClassifier,V3Data_KNeighborsClassifier,V3Data_LogisticRegression,V3Data_MultinomialNB,V3Data_XGBClassifier,VisualData_AdaBoostClassifier,VisualData_BaggingClassifier,VisualData_DecisionTreeClassifier,VisualData_GradientBoostingClassifier,VisualData_KNeighborsClassifier,VisualData_LogisticRegression,VisualData_RandomForestClassifier,VisualData_SVC,VisualData_XGBClassifier
0.5007482672741161,1.0,0.9306732098167133,0.4990461321600131,0.5,0.0,0.549964549686252,0.664939284324646,0.6,0.6708303805709993,0.6,0.7889297604560852,0.48477942280546044,1.0,0.7612649347319407,0.4,0.11355622816487541,0.2544526246576497,0.41047143936157227,0.5137169094563526,0.4,1.0,0.6445692895653373,0.6,0.6042738036339804,0.3,0.5286509450314314,0.2704453766345978
0.4959781897475161,1.0,0.9944893281010846,0.5011367528470938,0.5,0.0,0.549964549686252,0.24420148134231567,0.6,0.17316460151226837,0.6,0.4216214716434479,0.5822999969311832,1.0,0.3506121785169437,0.6,0.8141758380804327,0.985900971787247,0.5552881956100464,0.5053298586131857,0.7083333333333333,0.75,0.7508538567295054,0.6,0.7735926890970711,0.7766666666666667,0.7048207455319299,0.6969345211982727
0.4937468160573256,1.0,0.7302092070986134,0.5267005842679437,0.7,1.0,0.5413670979982264,0.7627657651901245,0.8,0.8290217009131574,0.9,0.5554068684577942,0.3786774395849903,1.0,0.013188893362123767,0.2,0.017657465011891107,2.567276359373076e-06,0.1415342092514038,0.5653533040096562,0.8,1.0,0.9880029730941994,0.6,0.8458294983870512,0.6,0.5168655309953037,0.9648269414901733
0.5886642727732948,1.0,0.2683359716901529,0.48846896628109593,0.7,1.0,0.5413670979982264,0.5995091795921326,0.6,0.8290217009131574,0.7,0.5278841853141785,0.4813697385326716,1.0,0.8130361882824605,0.2,0.2570412816049341,0.00571343611110077,0.2747228443622589,0.5421145861773208,0.6,1.0,0.9659354116016485,0.4,0.3379237769437358,0.6,0.5168655309953037,0.9093309640884399
0.45339914846151547,1.0,0.6385431557140057,0.5834975888158678,0.8,1.0,0.549964549686252,0.7389959692955017,0.5,0.6996710524047313,0.4,0.1870523989200592,0.5716486212187716,1.0,0.0066722918102373845,0.8,0.4044163198682856,0.9989985962698855,0.3458956182003021,0.41233609481087496,0.5,0.0,0.9246350545905835,0.4,0.7041118138312199,0.3,0.704061734735712,0.5133590698242188
0.45797096214036465,0.0,0.01995087927010483,0.7354844215126318,0.9,1.0,0.549964549686252,0.8268737196922302,0.1,0.049601820609910925,0.5,0.19729964435100555,0.5061981949149292,0.0,0.5647018605579103,0.6,0.9034577666719336,0.915853719753276,0.6282708048820496,0.44655613439047326,0.4,0.0,0.24648336335572218,0.6,0.23539305647530628,0.6,0.5286509450314314,0.14109911024570465
0.5779443482693212,1.0,0.7962530234235881,0.723232409138639,0.2,1.0,0.549964549686252,0.18749895691871643,0.9,0.8220778654417353,0.6,0.7242969870567322,0.4690300663799739,1.0,0.15766252857814358,0.4,0.2620561007216132,0.0024265744071604325,0.11443059891462326,0.5150635839560007,0.7714285714285715,0.75,0.7393280185926195,0.8,0.3709692808110347,0.4766666666666667,0.5286509450314314,0.7403510212898254
0.5222997501013513,1.0,0.9454510543266256,0.5278257817431737,0.7,1.0,0.549964549686252,0.7804892063140869,0.6,0.5390390346819431,0.3,0.3275061547756195,0.6593696458912905,1.0,0.6540538281430073,0.8,0.9940421285609057,0.999999965601092,0.9098212122917175,0.5082381743127636,0.8504761904761905,0.8333333333333334,0.8327505839471206,0.8,0.7755750644541622,0.8100000000000002,0.7049839286128041,0.8392276167869568
0.4935306437316741,1.0,0.29756427190206386,0.609490848043191,0.5,1.0,0.549964549686252,0.7485471367835999,1.0,0.5390390346819431,0.4,0.7215409278869629,0.5040371016486501,1.0,0.046183992776053,0.6,0.7842709445994456,0.9327934825199408,0.21514207124710083,0.5053298586131857,0.7083333333333333,0.75,0.7508538567295054,0.6,0.7735926890970711,0.7766666666666667,0.7048207455319299,0.6969345211982727
0.49509760906258343,1.0,0.9245675060300625,0.6064114676183082,0.7,1.0,0.549964549686252,0.8827205300331116,0.6,0.06189516569033177,0.2,0.24223904311656952,0.44039341452243225,1.0,0.001518958546533612,0.2,0.17144786306145543,0.0039634802570323695,0.06605809181928635,0.4047627403461705,0.6,0.0,0.16444698044134617,0.2,0.8469590578053745,0.2,0.5286509450314314,0.5350852608680725
0.47813589814292645,0.0,0.044526606582892155,0.4801061156982701,0.8,1.0,0.549964549686252,0.8062275052070618,0.5,0.1527542177307401,0.4,0.40765583515167236,0.504023973392983,1.0,0.9512642528336349,0.8,0.9496579909718604,0.9999045864098295,0.8752689361572266,0.37892295193239184,0.6,1.0,0.6388590623662511,0.8,0.9991320828585278,0.9,0.5286509450314314,0.9372578859329224
0.5455850921828892,0.0,0.9967393126686075,0.48966484165751245,0.2,0.0,0.538233596169366,0.2635904848575592,0.8,0.8088202198937499,0.4,0.6387966275215149,0.613373574555189,1.0,0.9987964182150032,0.6,0.9604692727733467,0.9999999947267497,0.9571042060852051,0.6809053580647095,1.0,1.0,0.986197756229114,1.0,0.8482032142311015,1.0,0.7468744672505538,0.9424141049385071
0.5276467883541954,1.0,0.9996850062085065,0.6783640131264433,0.6,1.0,0.538233596169366,0.7417705655097961,0.6,0.8764288705955602,0.5,0.7258960604667664,0.4398286912966068,0.0,0.020898733381633342,0.2,0.011440723275016815,1.9499025021553396e-06,0.17220713198184967,0.524177701173783,0.4,1.0,0.4039234181994463,0.2,0.061007860399806664,0.4,0.5116978516644046,0.2976548671722412
0.4716774402826244,0.0,0.2252114832336059,0.515619990501144,0.8,1.0,0.538233596169366,0.5833561420440674,0.3,0.3748186131950581,0.5,0.22630943357944489,0.4463308327663251,0.0,0.002257947775214048,0.6,0.04600178425019256,2.440621874343362e-06,0.04517591744661331,0.39626671228239285,0.5,1.0,0.3737429913498504,0.8,0.9933136507810812,0.3,0.5116978516644046,0.6156033873558044
0.49359008833464113,1.0,0.9963093736418833,0.5266603765097906,0.5,1.0,0.538233596169366,0.615195631980896,0.6,0.6790044317176237,0.5,0.5179924368858337,0.5185876137103693,1.0,0.683862710173233,1.0,0.9939616320919703,0.9999999998963176,0.7954252362251282,0.43151920753889456,0.2,0.0,0.01147572998749029,0.8,0.9907948323979171,0.3,0.5116978516644046,0.03236430138349533
0.5183807714630854,1.0,0.8518927183251294,0.49277062211448175,0.8,1.0,0.538233596169366,0.6897745728492737,0.5,0.8056297134274852,0.6,0.6502671837806702,0.6179113052514055,1.0,0.9716961538346099,0.6,0.9962329115820734,0.9999998427902151,0.7978490591049194,0.7010358433886803,0.9,1.0,0.9842803955768666,1.0,0.8482110921604199,1.0,0.7456913989755377,0.9397097826004028
0.5008576425329776,0.0,0.0011465348060590709,0.49385190118837274,0.1,0.0,0.538233596169366,0.16966263949871063,0.7,0.6468532150841648,0.6,0.20493490993976593,0.6483903649308881,1.0,0.9578962307620214,0.8,0.9995617677145852,0.9999999632691476,0.9326528310775757,0.4822699647758175,0.7,0.0,0.5607940813526118,0.4,0.21117695199591394,0.6,0.5116978516644046,0.7869682908058167
0.39953683193822465,0.0,0.9666205831286434,0.49120817542091766,0.6,1.0,0.538233596169366,0.398284912109375,0.6,0.7857300365030604,0.4,0.5179924368858337,0.46967409481884825,1.0,0.03808298786628706,0.6,0.008947953289341547,7.606610908212195e-08,0.4344324469566345,0.5713733272479725,0.4,0.0,0.4961739483778612,0.8,0.9940876733883165,0.4,0.5116978516644046,0.5592963099479675
0.5307737418423213,0.0,0.0006112964419937451,0.4966383157048162,0.3,0.0,0.538233596169366,0.123476043343544,0.6,0.4646787669080973,0.6,0.8879576921463013,0.5007514146313642,0.0,0.6423068278045517,0.6,0.6438036052334032,0.035642873602085366,0.5061569809913635,0.5474078441484515,0.5,1.0,0.7916354637095459,0.4,0.6582891161378798,0.65,0.5116978516644046,0.5815314650535583
0.3516143689263768,1.0,0.17327786724594657,0.523001137090656,0.9,1.0,0.5386856259585591,0.7196276187896729,0.7,0.6915064000799834,0.5,0.4115307331085205,0.5503473023226846,1.0,0.9832416893848164,0.8,0.4144066977316662,0.0019242584982409154,0.646965742111206,0.3910876691585841,0.1,1.0,0.11127115347764809,0.0,0.00019656927770186067,0.3,0.5,0.08961877971887589
0.495911946425175,1.0,0.0049886055830397815,0.4927006670710773,0.5,0.0,0.538233596169366,0.06428426504135132,0.7,0.8351467272662457,0.5,0.3442727029323578,0.5141176704803934,1.0,0.7937747616263559,0.4,0.2990812835250046,0.6143974536487161,0.5767633318901062,0.4708149703827941,0.7,1.0,0.4805968634124936,0.8,1.5682159638471048e-28,0.4,0.5116978516644046,0.35357198119163513
0.4800850290381048,0.0,0.1604731724128904,0.5109582348150472,0.6,1.0,0.5386856259585591,0.8370873332023621,0.7,0.8627066889342305,0.7,0.9639021158218384,0.3791825647386174,0.0,0.018470728196245012,0.4,0.05326795811990301,0.006448886953600903,0.0893130972981453,0.4097074046450406,0.5,0.0,0.13819521209432356,0.0,0.27273168783743545,0.3,0.5,0.10538893193006516
0.5000100207582281,0.0,0.09862408618767557,0.5256731756836024,0.6,0.0,0.5386856259585591,0.34348955750465393,0.7,0.8213071883119681,0.5,0.6309846639633179,0.5312478655151436,0.0,0.01440916801506369,0.4,0.45812899753212055,0.0024171410468419073,0.6436694860458374,0.5080623364606709,0.7852777777777777,0.8333333333333334,0.8320730533806991,0.8,0.7937216408189737,0.7988095238095239,0.825073693670595,0.8279279470443726
0.5907590387443012,1.0,0.47148982560671987,0.47812608303430376,0.5,1.0,0.5386856259585591,0.7177762389183044,1.0,0.8155750181960937,0.6,0.7393020987510681,0.5184788845695022,1.0,0.04725739253932728,0.8,0.7342326640900456,0.9987347339794005,0.7661696672439575,0.5309434120276288,0.6,0.0,0.6610637323760783,0.8,0.024773922533590346,0.3,0.5,0.7600365281105042
0.5120030816404414,1.0,0.9966747961971371,0.5414445586284161,0.4,0.0,0.5386856259585591,0.26904645562171936,1.0,0.7821348745634249,0.5,0.6242966651916504,0.551580341668701,1.0,0.6999666263979811,1.0,0.9303146755576512,0.9999997417162709,0.9333264231681824,0.4358124836340066,0.2,1.0,0.3347421716442238,0.2,0.1569103919029279,0.2,0.5,0.1726045310497284
0.5054375963244749,1.0,0.990732673155272,0.5138636768378345,1.0,1.0,0.5386856259585591,0.9528915286064148,0.9,0.8263117370173675,0.6,0.647269606590271,0.41249341210459717,1.0,0.9469211871966263,0.4,0.08958630711002082,0.0008786064345238243,0.5907137393951416,0.4180896021762961,0.6,1.0,0.8501596859234554,0.6,0.9869042057126123,0.2,0.5,0.6093177795410156
0.5155169920425027,1.0,0.9679773975511577,0.49366208961805663,0.3,0.0,0.5386856259585591,0.2707135081291199,0.9,0.7564196076726856,0.5,0.6242966651916504,0.49089821670526196,0.0,0.01399585229992181,0.4,0.41715440765369793,0.2525784155566631,0.13075324892997742,0.531904255935873,0.7,1.0,0.7434448421438928,0.6,0.6529550986233998,0.6,0.5,0.44037318229675293
0.4670976402334846,0.0,0.07690208756168018,0.43569945212366873,0.7,1.0,0.5386856259585591,0.5995421409606934,0.1,0.13146174430331276,0.6,0.20459294319152832,0.5521286494784767,1.0,0.9990304029643036,0.4,0.06644201671054548,7.822459980117149e-05,0.5475218892097473,0.6382747224316512,0.9,1.0,0.8105982026509166,0.6,0.8066663601770141,0.3,0.5,0.49584999680519104
0.527786099895021,1.0,0.5952719797361932,0.44158314235225127,0.4,0.0,0.5386856259585591,0.2982175052165985,0.6,0.5672297488662044,0.5,0.7527319192886353,0.5410201880799488,0.0,0.000550609966144757,0.8,0.6023432141992454,0.002589075810319956,0.36099186539649963,0.46194062807087827,0.3,0.0,0.05881628637460724,0.4,0.11613359213677889,0.5,0.5,0.10861694067716599
